industry,year,quantity_change
561,1982,0.9784887160848618
562,1982,1.0424652139669204
EducationalServices_HealthCare_SocialAssistance,1982,1.0225673702376212
61,1982,1.0401050370016711
622HO,1982,1.019607322192407
621,1982,0.998237806517129
622,1982,0.0
623,1982,0.0
624,1982,1.0395976301095435
Arts_Entertainment_Recreation_Accommodation_FoodServices,1982,1.0154083204930662
Arts_Entertainment_Recreation,1982,1.0154133847112825
711AS,1982,1.012463039212977
713,1982,1.0181990684836986
Accommodation_FoodServices,1982,1.0154162384378211
721,1982,1.0150703427849646
722,1982,1.0155014117691057
81,1982,0.9938718893627593
Government,1982,1.0214097316962256
Federal,1982,1.02148792521423
GFG,1982,1.0315062291453578
GFGD,1982,0.0
GFGN,1982,0.0
GFE,1982,0.9458054134543794
State_Local,1982,1.0213417010992438
GSLG,1982,1.0172397479325548
GSLE,1982,1.0558786161063332
Private_Goods_Industries,1982,0.9466390899689763
Private_Services_Industries,1982,0.9999741555320084
Information_Communications_Technology_Industries,1982,0.0
All_Industries,1983,1.0394043867256075
Private_Industries,1983,1.0402496167217292
Agriculture_Forestry_Fishing_Hunting,1983,0.8808296924215813
111CA,1983,0.8488914819136522
113FF,1983,1.07687491018087
Mining,1983,0.9484477641801994
211,1983,0.9813166074600356
212,1983,1.0133269349420717
213,1983,0.7979801488402789
22,1983,1.035097582523492
23,1983,1.1062950601765564
Manufacturing,1983,1.0401736179100582
Durable_Goods,1983,1.0448328990166054
321,1983,1.093218369433857
327,1983,1.0554825257241285
331,1983,1.0152772278139475
332,1983,0.9769075950707956
333,1983,0.8899495147534554
334,1983,1.1084944561532117
335,1983,1.0314766134880349
3361MV,1983,1.223531650990531
3364OT,1983,1.0153666745394425
337,1983,1.0822488479262673
339,1983,0.9747758441613499
Nondurable_Goods,1983,1.0353045715574065
311FT,1983,1.0010645545903594
313TT,1983,1.1216594282060164
315AL,1983,1.0183345792133498
322,1983,1.057546032669687
323,1983,1.0488366915284426
324,1983,0.9851066379103763
325,1983,1.1058984326463956
326,1983,1.0848652863207138
42,1983,0.9797328545390245
44RT,1983,1.0235157429998838
441,1983,0.0
445,1983,0.0
452,1983,0.0
4A0,1983,0.0
Transportation_Warehousing,1983,1.062041079080247
481,1983,1.1060409550079462
482,1983,0.9582502426071471
483,1983,0.9253790769434952
484,1983,1.1829567036415183
485,1983,1.014164871688801
486,1983,0.972793919827818
487OS,1983,1.0469696649849063
493,1983,1.1539462272333043
Information,1983,1.0557793717860535
511,1983,1.0892007015785519
512,1983,1.0431216602460545
513,1983,1.0480874703655214
514,1983,1.0324330990257737
Finance_Insurance_RealEstate_Rental_Leasing,1983,1.0752485384055823
Finance_Insurance,1983,1.1409988542158118
521CI,1983,1.133843510854287
523,1983,1.484
524,1983,1.0816776512881965
525,1983,1.0173866227514567
RealEstate_Rental_Leasing,1983,1.034407963833965
531,1983,1.036272459466145
HS,1983,0.0
ORE,1983,0.0
532RL,1983,1.0166762058379728
Professional_BusinessServices,1983,1.0593706974713724
Professional_Scientific_TechnicalServices,1983,1.0402540202806514
5411,1983,0.9653981462145187
5415,1983,1.010204081632653
5412OP,1983,1.074239616265126
55,1983,1.0870586609548816
Administrative_WasteManagementServices,1983,1.0845936513212564
561,1983,1.0742020472508962
562,1983,1.1381665932128693
EducationalServices_HealthCare_SocialAssistance,1983,1.0575360249253538
61,1983,1.0408537984851962
622HO,1983,1.0603747035985096
621,1983,1.0720184309736103
622,1983,0.0
623,1983,0.0
624,1983,1.0754817548175482
Arts_Entertainment_Recreation_Accommodation_FoodServices,1983,1.0418857962458685
Arts_Entertainment_Recreation,1983,1.046263742396339
711AS,1983,1.0276215950652328
713,1983,1.0639277142453762
Accommodation_FoodServices,1983,1.040867771751585
721,1983,1.046320532074662
722,1983,1.0392943949326066
81,1983,1.0809898762654668
Government,1983,1.0327503917937029
Federal,1983,1.0482840800762632
GFG,1983,1.0507006079521441
GFGD,1983,0.0
GFGN,1983,0.0
GFE,1983,1.0284531684463123
State_Local,1983,1.0211056618895864
GSLG,1983,1.016110428991331
GSLE,1983,1.0608584982066411
Private_Goods_Industries,1983,1.029744998283342
Private_Services_Industries,1983,1.0495192804714153
Information_Communications_Technology_Industries,1983,0.0
All_Industries,1984,1.067722111432176
Private_Industries,1984,1.0737934613388687
Agriculture_Forestry_Fishing_Hunting,1984,1.1335629418453272
111CA,1984,1.1543678784590343
113FF,1984,1.0290352407370338
Mining,1984,1.0928758100997318
211,1984,1.0693801825853817
212,1984,1.1395267024774378
213,1984,1.1186706277953706
22,1984,0.9848918151990778
23,1984,1.1436985764659788
Manufacturing,1984,1.0750478461393655
Durable_Goods,1984,1.1133988712907337
321,1984,1.1144475860456218
327,1984,1.0644298904874383
331,1984,1.0489333526829445
332,1984,1.0630594812110696
333,1984,1.126261583157779
334,1984,1.2023642225345128
335,1984,1.1085089087593647
3361MV,1984,1.1820456313196785
3364OT,1984,1.0115868285236607
337,1984,1.1088590634509699
339,1984,1.0535151238393459
Nondurable_Goods,1984,1.0344593469377297
311FT,1984,1.0143349355565954
313TT,1984,1.0140449438202246
315AL,1984,0.9988285662794122
322,1984,1.0340460235423585
323,1984,1.0775974611800418
324,1984,0.9993796903316832
325,1984,1.081055486894692
326,1984,1.1211250059891715
42,1984,1.14000111067918
44RT,1984,1.0379367493813427
441,1984,0.0
445,1984,0.0
452,1984,0.0
4A0,1984,0.0
Transportation_Warehousing,1984,1.0706722482147255
481,1984,1.091134306665786
482,1984,1.0554986756883082
483,1984,0.9979383291502331
484,1984,1.1180604029968821
485,1984,1.0029537526724428
486,1984,1.0103709337297335
487OS,1984,1.0576457778853134
493,1984,1.1410318355075966
Information,1984,1.0290066389526584
511,1984,1.064527260179434
512,1984,1.058633150663172
513,1984,1.012964213369345
514,1984,1.0030657748049052
Finance_Insurance_RealEstate_Rental_Leasing,1984,1.0616386870458532
Finance_Insurance,1984,1.07832713095871
521CI,1984,1.0439623507805327
523,1984,0.988032345013477
524,1984,1.139897635876188
525,1984,1.127284046692607
RealEstate_Rental_Leasing,1984,1.0501269175587684
531,1984,1.0458747450197474
HS,1984,0.0
ORE,1984,0.0
532RL,1984,1.0913022339363851
Professional_BusinessServices,1984,1.1028940945256285
Professional_Scientific_TechnicalServices,1984,1.0882565314428252
5411,1984,1.038587616686357
5415,1984,1.1006868686868687
5412OP,1984,1.104830525674853
55,1984,1.1106591241339858
Administrative_WasteManagementServices,1984,1.1339641434262948
561,1984,1.1355393832174019
562,1984,1.1258193887429124
EducationalServices_HealthCare_SocialAssistance,1984,1.0368760894650266
61,1984,1.0321450447139533
622HO,1984,1.0376468275421438
621,1984,1.0623796366072176
622,1984,0.0
623,1984,0.0
624,1984,1.0820022111242422
Arts_Entertainment_Recreation_Accommodation_FoodServices,1984,1.0435537289014805
Arts_Entertainment_Recreation,1984,1.0150416044378068
711AS,1984,1.0071181938911022
713,1984,1.0224262851986516
Accommodation_FoodServices,1984,1.0500330250990755
721,1984,1.1157702638971478
722,1984,1.0306332163991354
81,1984,1.0837476394188152
Government,1984,1.02146884861444
Federal,1984,1.0140650813137513
GFG,1984,1.0117115583953464
GFGD,1984,0.0
GFGN,1984,0.0
GFE,1984,1.0342707587466977
State_Local,1984,1.0270421798202172
GSLG,1984,1.019168802636397
GSLE,1984,1.0869887664958011
Private_Goods_Industries,1984,1.088263821532493
Private_Services_Industries,1984,1.061687352245863
Information_Communications_Technology_Industries,1984,0.0
All_Industries,1985,1.042062130741376
Private_Industries,1985,1.0410206843224434
Agriculture_Forestry_Fishing_Hunting,1985,1.0460400069779614
111CA,1985,1.0692518605562085
113FF,1985,0.9210860281789297
Mining,1985,0.9728376262680422
211,1985,0.9959906907859938
212,1985,0.9644617010413328
213,1985,0.9015545049514582
22,1985,0.9594048597121088
23,1985,1.0757539424251767
Manufacturing,1985,1.0147672552166935
Durable_Goods,1985,1.0219755064667506
321,1985,1.0034717916924984
327,1985,1.0100362110529446
331,1985,0.9282125779311179
332,1985,1.0010200034000114
333,1985,1.0240840128611073
334,1985,1.0761086283946373
335,1985,0.9999207230061835
3361MV,1985,1.010396674818771
3364OT,1985,1.109899111839269
337,1985,1.0108852593313196
339,1985,1.0083801188903567
Nondurable_Goods,1985,1.0065632236573254
311FT,1985,1.027593726411138
313TT,1985,0.9620972984369236
315AL,1985,0.9661536091888265
322,1985,0.9974629177396211
323,1985,1.0303364589078874
324,1985,0.9723364895455542
325,1985,1.0180689798524194
326,1985,1.0337478809635738
42,1985,1.0699045206547155
44RT,1985,1.0953891246336234
441,1985,0.0
445,1985,0.0
452,1985,0.0
4A0,1985,0.0
Transportation_Warehousing,1985,0.9967801287948481
481,1985,1.0947537311173674
482,1985,0.9303811481891507
483,1985,0.9330997934069883
484,1985,1.0058062099392326
485,1985,0.9969006815695733
486,1985,0.9776833065316317
487OS,1985,0.9571632828138404
493,1985,0.9945422038204573
Information,1985,1.033826765956164
511,1985,1.0091301998919502
512,1985,1.0152109083406793
513,1985,1.0516264498066925
514,1985,0.9972611439685626
Finance_Insurance_RealEstate_Rental_Leasing,1985,1.0690110927543073
Finance_Insurance,1985,1.1002191180498493
521CI,1985,1.0641671247938427
523,1985,1.1697948494107377
524,1985,1.1191906233599627
525,1985,1.1175512232838127
RealEstate_Rental_Leasing,1985,1.0471456196401547
531,1985,1.0464768860486349
HS,1985,0.0
ORE,1985,0.0
532RL,1985,1.053298004548972
Professional_BusinessServices,1985,1.0854482223435749
Professional_Scientific_TechnicalServices,1985,1.0913230991947405
5411,1985,1.0744360420405024
5415,1985,1.0321562293517361
5412OP,1985,1.1062735372462569
55,1985,1.0636374041432988
Administrative_WasteManagementServices,1985,1.0903685686294384
561,1985,1.0776148997946322
562,1985,1.1598123034591195
EducationalServices_HealthCare_SocialAssistance,1985,1.0449648379229513
61,1985,1.039143542146367
622HO,1985,1.0459195756169184
621,1985,1.0628152585119799
622,1985,0.0
623,1985,0.0
624,1985,1.1084137833838348
Arts_Entertainment_Recreation_Accommodation_FoodServices,1985,1.0350444508173215
Arts_Entertainment_Recreation,1985,1.048949027850762
711AS,1985,1.0231024843082441
713,1985,1.0732530370678017
Accommodation_FoodServices,1985,1.031993150565253
721,1985,1.0772397316916291
722,1985,1.0175345103230133
81,1985,1.0946301564722616
Government,1985,1.050256600715781
Federal,1985,1.053103561660215
GFG,1985,1.0544086613450774
GFGD,1985,0.0
GFGN,1985,0.0
GFE,1985,1.042433574446752
State_Local,1985,1.048184001746852
GSLG,1985,1.0441733881833042
GSLE,1985,1.0773383099552505
Private_Goods_Industries,1985,1.021877785204991
Private_Services_Industries,1985,1.0568969916266555
Information_Communications_Technology_Industries,1985,0.0
All_Industries,1986,1.0294639427913015
Private_Industries,1986,1.02699992572235
Agriculture_Forestry_Fishing_Hunting,1986,0.9896741018692239
111CA,1986,0.9810535570371455
113FF,1986,1.039201882655832
Mining,1986,0.9110349312728034
211,1986,0.9618485199307496
212,1986,0.9970822150542931
213,1986,0.6206974686549127
22,1986,0.9262018159209816
23,1986,1.0449648115320518
Manufacturing,1986,1.0117914353915618
Durable_Goods,1986,1.0120474217237572
321,1986,1.0526285774030737
327,1986,1.029609730766158
331,1986,0.9698448926358937
332,1986,0.9927766770450042
333,1986,0.9637327348478518
334,1986,1.0288142090467673
335,1986,1.0163224450963293
3361MV,1986,0.9958103135752353
3364OT,1986,1.1022931800230484
337,1986,1.0370550456856906
339,1986,1.015167642362959
Nondurable_Goods,1986,1.0115030203117503
311FT,1986,1.008297964958102
313TT,1986,1.0319878744346576
315AL,1986,0.9839119255357187
322,1986,1.0444118431581755
323,1986,1.0329037932089322
324,1986,0.9998748325885872
325,1986,0.999431238150795
326,1986,1.029945153377615
42,1986,1.0970723489505076
44RT,1986,1.0178717626150682
441,1986,0.0
445,1986,0.0
452,1986,0.0
4A0,1986,0.0
Transportation_Warehousing,1986,1.0240495545064074
481,1986,1.0970881840555264
482,1986,0.9378073933047755
483,1986,1.0005775784062685
484,1986,1.0230700792452048
485,1986,0.9992825490609835
486,1986,1.0206825956482557
487OS,1986,1.009600063734863
493,1986,1.065616425395023
Information,1986,1.0501297716602025
511,1986,1.097462390920285
512,1986,1.0622228791013892
513,1986,1.0334358064209423
514,1986,1.0183887915936953
Finance_Insurance_RealEstate_Rental_Leasing,1986,1.035655936768667
Finance_Insurance,1986,1.0378152306505017
521CI,1986,1.0611452069514185
523,1986,1.2043843283582087
524,1986,0.9727331145035516
525,1986,1.0080304415507402
RealEstate_Rental_Leasing,1986,1.0340633091792286
531,1986,1.033587120310889
HS,1986,0.0
ORE,1986,0.0
532RL,1986,1.0384238646482635
Professional_BusinessServices,1986,1.0688714716941163
Professional_Scientific_TechnicalServices,1986,1.0683432361475749
5411,1986,1.043258477230026
5415,1986,1.0699196244398606
5412OP,1986,1.0771891951732537
55,1986,1.065174504107034
Administrative_WasteManagementServices,1986,1.0735221217003346
561,1986,1.0787277387132812
562,1986,1.0467707428668263
EducationalServices_HealthCare_SocialAssistance,1986,1.046474213722469
61,1986,1.0428773757309941
622HO,1986,1.0470055473791464
621,1986,1.0489927079471018
622,1986,0.0
623,1986,0.0
624,1986,1.0828697669983154
Arts_Entertainment_Recreation_Accommodation_FoodServices,1986,1.030976393660645
Arts_Entertainment_Recreation,1986,1.004984595346041
711AS,1986,0.9950250038665773
713,1986,1.014003773037295
Accommodation_FoodServices,1986,1.0368087772171617
721,1986,1.0262035552219455
722,1986,1.0404115490530654
81,1986,1.0521263116857802
Government,1986,1.048333949496086
Federal,1986,1.0464802724950328
GFG,1986,1.0483234714003946
GFGD,1986,0.0
GFGN,1986,0.0
GFE,1986,1.0314314176771668
State_Local,1986,1.0496840497187696
GSLG,1986,1.0446615972198328
GSLE,1986,1.0857004488982436
Private_Goods_Industries,1986,1.0097848158192397
Private_Services_Industries,1986,1.040161523943291
Information_Communications_Technology_Industries,1986,0.0
All_Industries,1987,1.0523735076748153
Private_Industries,1987,1.0567569522294147
Agriculture_Forestry_Fishing_Hunting,1987,1.0358506993203391
111CA,1987,1.0399838690405068
113FF,1987,1.0144292184415282
Mining,1987,1.006001209921355
211,1987,1.0256959551231792
212,1987,0.9982219807628195
213,1987,0.9406345067362016
22,1987,1.1511620543347476
23,1987,1.0252125595522281
Manufacturing,1987,1.0700662289303886
Durable_Goods,1987,1.0579549766030099
321,1987,1.1555812399544905
327,1987,1.110328706802068
331,1987,1.0423598570715027
332,1987,1.0189765871793994
333,1987,1.0502421682418956
334,1987,1.1027758802707568
335,1987,1.0333005041394037
3361MV,1987,1.028383018148128
3364OT,1987,1.0053095889767294
337,1987,1.1210049230288348
339,1987,1.1578788184292772
Nondurable_Goods,1987,1.0846651584811111
311FT,1987,1.0488788753676372
313TT,1987,1.131960173650434
315AL,1987,1.0921487249403383
322,1987,1.0271904701096375
323,1987,1.1136603424340583
324,1987,1.031771465768687
325,1987,1.1547766704119304
326,1987,1.143352198985804
42,1987,1.036542851213945
44RT,1987,1.0822576215325461
441,1987,0.0
445,1987,0.0
452,1987,0.0
4A0,1987,0.0
Transportation_Warehousing,1987,1.0646654072135466
481,1987,1.1218682260422443
482,1987,1.02563018101844
483,1987,0.9571106963498874
484,1987,1.1113538001051653
485,1987,0.9778979080440352
486,1987,1.0514130444099672
487OS,1987,1.0160583941605839
493,1987,1.05669256381798
Information,1987,1.0312413218550402
511,1987,1.0942705919656577
512,1987,1.0068352581049116
513,1987,1.0256378802747794
514,1987,0.8933010239974988
Finance_Insurance_RealEstate_Rental_Leasing,1987,1.0441493103668804
Finance_Insurance,1987,1.0621281903665323
521CI,1987,1.026990185387132
523,1987,1.121524281620324
524,1987,1.051563141637951
525,1987,1.288288067457594
RealEstate_Rental_Leasing,1987,1.0312524264306235
531,1987,1.0341837713408786
HS,1987,0.0
ORE,1987,0.0
532RL,1987,1.0031728336834884
Professional_BusinessServices,1987,1.0547229172343746
Professional_Scientific_TechnicalServices,1987,1.0540379740286616
5411,1987,1.0483541300401642
5415,1987,0.9384390373620529
5412OP,1987,1.0717864391973486
55,1987,1.0180495689655171
Administrative_WasteManagementServices,1987,1.0881410718924067
561,1987,1.0943649101431616
562,1987,1.055426270311836
EducationalServices_HealthCare_SocialAssistance,1987,1.056860749626486
61,1987,1.032330843537117
622HO,1987,1.060682078674769
621,1987,1.0896858873153146
622,1987,0.0
623,1987,0.0
624,1987,1.088651441319791
Arts_Entertainment_Recreation_Accommodation_FoodServices,1987,1.0566514377855416
Arts_Entertainment_Recreation,1987,1.0176461791535816
711AS,1987,1.0098702106163053
713,1987,1.0244961240310078
Accommodation_FoodServices,1987,1.0651577503429355
721,1987,1.0967682947102435
722,1987,1.0545929883246998
81,1987,1.05065538589801
Government,1987,1.0198558724317695
Federal,1987,1.0240455685902217
GFG,1987,1.0210281666758896
GFGD,1987,0.0
GFGN,1987,0.0
GFE,1987,1.0494460356579853
State_Local,1987,1.0168855224423643
GSLG,1987,1.0206679621883337
GSLE,1987,0.9898435355476256
Private_Goods_Industries,1987,1.0582749638986735
Private_Services_Industries,1987,1.0557009030297915
Information_Communications_Technology_Industries,1987,0.0
All_Industries,1988,1.043588358430684
Private_Industries,1988,1.046505261356831
Agriculture_Forestry_Fishing_Hunting,1988,0.9594794279129668
111CA,1988,0.9590113314854443
113FF,1988,0.96198353414804
Mining,1988,1.0597863998268107
211,1988,1.014114075318132
212,1988,1.1111757065990475
213,1988,1.1271299205322491
22,1988,1.030190339971394
23,1988,0.9910032202130294
Manufacturing,1988,1.0466849067630026
Durable_Goods,1988,1.061071097695825
321,1988,0.9998124648371569
327,1988,1.0090936091407805
331,1988,1.1137322840450432
332,1988,1.0454499669841413
333,1988,1.085486819602524
334,1988,1.0925779930172317
335,1988,1.0341241530302172
3361MV,1988,1.0618978473539729
3364OT,1988,1.033745808064874
337,1988,0.987234672893939
339,1988,1.0701784936874184
Nondurable_Goods,1988,1.030040704650198
311FT,1988,1.025930928033957
313TT,1988,1.0031681847551952
315AL,1988,1.000616748864525
322,1988,1.0377924787994495
323,1988,1.0272664566902958
324,1988,1.031618155567149
325,1988,1.042596477040107
326,1988,1.04425824722362
42,1988,1.0585774058577406
44RT,1988,1.0499211485126978
441,1988,0.0
445,1988,0.0
452,1988,0.0
4A0,1988,0.0
Transportation_Warehousing,1988,1.0757960539167808
481,1988,1.0586622930193892
482,1988,1.0527128129602357
483,1988,1.0721523058984361
484,1988,1.1241993012083273
485,1988,0.9894189796153403
486,1988,1.0204547492683087
487OS,1988,1.0768484001242622
493,1988,1.1134358457272497
Information,1988,1.0440824020465869
511,1988,1.0576408701854494
512,1988,1.0357235398780424
513,1988,1.0377048199976078
514,1988,1.0647094854742736
Finance_Insurance_RealEstate_Rental_Leasing,1988,1.0382809309922418
Finance_Insurance,1988,0.9976737883373232
521CI,1988,1.0150365960028822
523,1988,0.8863259668508287
524,1988,1.0388814370850807
525,1988,0.8682002397397112
RealEstate_Rental_Leasing,1988,1.0679328389112677
531,1988,1.0597269624573378
HS,1988,0.0
ORE,1988,0.0
532RL,1988,1.1498482711458735
Professional_BusinessServices,1988,1.0824173243141677
Professional_Scientific_TechnicalServices,1988,1.0889881463666036
5411,1988,1.0966242194530036
5415,1988,1.053697931425333
5412OP,1988,1.0904710535778495
55,1988,1.0115605980418099
Administrative_WasteManagementServices,1988,1.1224040527278996
561,1988,1.1228846582052996
562,1988,1.1197369430171027
EducationalServices_HealthCare_SocialAssistance,1988,1.0617509065950952
61,1988,1.0612361815442721
622HO,1988,1.0618182559585705
621,1988,1.0718378997902385
622,1988,0.0
623,1988,0.0
624,1988,1.142857142857143
Arts_Entertainment_Recreation_Accommodation_FoodServices,1988,1.0721637248418876
Arts_Entertainment_Recreation,1988,1.0855988243938282
711AS,1988,1.0542045046431687
713,1988,1.1136384801639039
Accommodation_FoodServices,1988,1.0693741759421092
721,1988,1.0596438044713907
722,1988,1.0727538686580955
81,1988,1.0745312408158465
Government,1988,1.0212884311809365
Federal,1988,1.003747947237379
GFG,1988,1.004484851769552
GFGD,1988,0.0
GFGN,1988,0.0
GFE,1988,0.997873735877798
State_Local,1988,1.0335680712996242
GSLG,1988,1.0332381367281411
GSLE,1988,1.0359990293954522
Private_Goods_Industries,1988,1.0338073072753937
Private_Services_Industries,1988,1.0555799824126628
Information_Communications_Technology_Industries,1988,0.0
All_Industries,1989,1.0268368436377755
Private_Industries,1989,1.026306754083351
Agriculture_Forestry_Fishing_Hunting,1989,1.0495083079009835
111CA,1989,1.0602920254586297
113FF,1989,0.9925226601082926
Mining,1989,0.9683488997582759
211,1989,0.9552639680669236
212,1989,1.0118330680262264
213,1989,0.9017527750905902
22,1989,1.0291026763782387
23,1989,0.9875121229391004
Manufacturing,1989,1.0134759602573375
Durable_Goods,1989,1.0102663042712896
321,1989,0.9780308240590222
327,1989,0.9922695360855978
331,1989,0.9920321032599703
332,1989,0.9942405686635549
333,1989,1.0484500124955178
334,1989,1.0233481084424285
335,1989,1.0088426931430345
3361MV,1989,1.0133847029114973
3364OT,1989,0.9979992991895467
337,1989,1.0059488609784728
339,1989,1.0049792531120332
Nondurable_Goods,1989,1.0172222343181867
311FT,1989,1.026805080177029
313TT,1989,1.0138378108832513
315AL,1989,0.9520227908158942
322,1989,1.0134421712828674
323,1989,1.0113338510824192
324,1989,0.9994001905277147
325,1989,1.030384564108158
326,1989,1.0244859079957416
42,1989,1.0487924806626698
44RT,1989,1.0282971633777043
441,1989,0.0
445,1989,0.0
452,1989,0.0
4A0,1989,0.0
Transportation_Warehousing,1989,1.0311875794443435
481,1989,1.0292869269949068
482,1989,1.0247232761418708
483,1989,1.006206521535317
484,1989,1.0486426987390127
485,1989,1.0388773298025578
486,1989,1.00072701126468
487OS,1989,1.026198117630089
493,1989,1.0231303297864311
Information,1989,1.0313886309708036
511,1989,1.0445100105374077
512,1989,1.0458662041129476
513,1989,1.0171733179657112
514,1989,1.082884733922334
Finance_Insurance_RealEstate_Rental_Leasing,1989,1.0257201848392488
Finance_Insurance,1989,1.0175212224108658
521CI,1989,0.9887728605854552
523,1989,1.105033504753
524,1989,1.0109173517250396
525,1989,1.1121192198115275
RealEstate_Rental_Leasing,1989,1.0313210540230897
531,1989,1.029230553805223
HS,1989,0.0
ORE,1989,0.0
532RL,1989,1.0508307623685091
Professional_BusinessServices,1989,1.0808940002169904
Professional_Scientific_TechnicalServices,1989,1.0774344759200414
5411,1989,1.0355824102047666
5415,1989,1.1038052978351485
5412OP,1989,1.0897579634636947
55,1989,1.083481843598254
Administrative_WasteManagementServices,1989,1.0875750271751974
561,1989,1.0938204893042163
562,1989,1.0527730689542987
EducationalServices_HealthCare_SocialAssistance,1989,1.0348107982941936
61,1989,1.047185844246726
622HO,1989,1.0330267478254191
621,1989,1.029294865328357
622,1989,0.0
623,1989,0.0
624,1989,1.0340458663646659
Arts_Entertainment_Recreation_Accommodation_FoodServices,1989,1.0208119178277166
Arts_Entertainment_Recreation,1989,1.0479187817258881
711AS,1989,0.997639615525003
713,1989,1.091171367047854
Accommodation_FoodServices,1989,1.0150392109073705
721,1989,1.0099556572736375
722,1989,1.0167934548586193
81,1989,1.0523494338384116
Government,1989,1.0310314878332427
Federal,1989,1.0245147840772653
GFG,1989,1.0243070074863423
GFGD,1989,0.0
GFGN,1989,0.0
GFE,1989,1.0260889845331864
State_Local,1989,1.0354203710405816
GSLG,1989,1.0357605759170478
GSLE,1989,1.0327405350241747
Private_Goods_Industries,1989,1.0097821528137565
Private_Services_Industries,1989,1.03796126247231
Information_Communications_Technology_Industries,1989,0.0
All_Industries,1990,1.0181798131606725
Private_Industries,1990,1.016902440578602
Agriculture_Forestry_Fishing_Hunting,1990,1.0380721593968767
111CA,1990,1.0436716995522661
113FF,1990,1.0065844690460013
Mining,1990,1.039553253328333
211,1990,1.0143582676727827
212,1990,1.0493971131842985
213,1990,1.1296252522864882
22,1990,0.994707292520678
23,1990,0.9791632917544143
Manufacturing,1990,0.9969074359263294
Durable_Goods,1990,0.9917895675931864
321,1990,0.9840979375264701
327,1990,0.9861111111111112
331,1990,0.9784898704721552
332,1990,0.9998169563063937
333,1990,0.9702669651370062
334,1990,1.0626542432636614
335,1990,0.9679062152309793
3361MV,1990,0.9071702944942381
3364OT,1990,1.0649889004666335
337,1990,0.9746518912373984
339,1990,1.0422758698855263
Nondurable_Goods,1990,1.00267551369863
311FT,1990,0.998998766773709
313TT,1990,0.9565324316015985
315AL,1990,0.9830444368799628
322,1990,0.9999240134411781
323,1990,1.026509243038724
324,1990,0.9962459988702692
325,1990,1.0141973275618705
326,1990,1.0256508422664625
42,1990,1.0247579205510575
44RT,1990,1.0196440564137004
441,1990,0.0
445,1990,0.0
452,1990,0.0
4A0,1990,0.0
Transportation_Warehousing,1990,1.0357913273167512
481,1990,1.032298969072165
482,1990,1.0175517158522467
483,1990,1.0451716298311655
484,1990,1.0577629588465933
485,1990,1.0338510665116736
486,1990,0.988711570241336
487OS,1990,1.0283756478959853
493,1990,1.0268854877374147
Information,1990,1.0316587061441898
511,1990,1.0321213833178646
512,1990,0.9883904508268614
513,1990,1.037364380612447
514,1990,1.0620066788099576
Finance_Insurance_RealEstate_Rental_Leasing,1990,1.0199758449475682
Finance_Insurance,1990,0.992102160226034
521CI,1990,1.0020026450028339
523,1990,0.925680439994359
524,1990,0.9987551531808262
525,1990,1.0125527135143657
RealEstate_Rental_Leasing,1990,1.0388296417828822
531,1990,1.0373966871875107
HS,1990,0.0
ORE,1990,0.0
532RL,1990,1.0518915477264288
Professional_BusinessServices,1990,1.0512717563688192
Professional_Scientific_TechnicalServices,1990,1.0460791901106488
5411,1990,1.0253316525601777
5415,1990,1.080216835180899
5412OP,1990,1.0495037521181312
55,1990,1.0505968099714798
Administrative_WasteManagementServices,1990,1.0642490874326438
561,1990,1.0681653372008701
562,1990,1.0419628189906154
EducationalServices_HealthCare_SocialAssistance,1990,1.0474947321312025
61,1990,1.0351885441527446
622HO,1990,1.0492760088477482
621,1990,1.0538251955230609
622,1990,0.0
623,1990,0.0
624,1990,1.057065279393981
Arts_Entertainment_Recreation_Accommodation_FoodServices,1990,1.0373359773195556
Arts_Entertainment_Recreation,1990,1.0811642877134062
711AS,1990,1.1224937801843995
713,1990,1.0483005709468523
Accommodation_FoodServices,1990,1.0277118644067798
721,1990,1.0039656686400589
722,1990,1.0357989836250705
81,1990,1.0238720241189314
Government,1990,1.0278416310912493
Federal,1990,1.0253190639930971
GFG,1990,1.0218470574291847
GFGD,1990,0.0
GFGN,1990,0.0
GFE,1990,1.05283494503678
State_Local,1990,1.0294671894471292
GSLG,1990,1.0308019358632232
GSLE,1990,1.0190831038393002
Private_Goods_Industries,1990,0.9983019582452755
Private_Services_Industries,1990,1.0296961074021378
Information_Communications_Technology_Industries,1990,0.0
All_Industries,1991,0.9931611765251968
Private_Industries,1991,0.990302821424655
Agriculture_Forestry_Fishing_Hunting,1991,1.00874098666805
111CA,1991,1.014033805637882
113FF,1991,0.9787081980882046
Mining,1991,1.025624837942347
211,1991,1.0216379074226238
212,1991,1.0403937684775544
213,1991,1.003106589833564
22,1991,1.0082316977746246
23,1991,0.9142694654120567
Manufacturing,1991,0.980294390997463
Durable_Goods,1991,0.9613065538517759
321,1991,0.9247184350918791
327,1991,0.9217655177294924
331,1991,0.9465896111423653
332,1991,0.9638260981939972
333,1991,0.9410721724362602
334,1991,1.023460827527371
335,1991,0.9423661018849938
3361MV,1991,0.9343032408664025
3364OT,1991,0.9656279910666808
337,1991,0.9246156062079146
339,1991,1.0076741440377803
Nondurable_Goods,1991,1.0013128402177394
311FT,1991,1.01653690553308
313TT,1991,0.9906693233920384
315AL,1991,1.000520541000525
322,1991,1.0012412081092263
323,1991,0.9577953197690275
324,1991,1.0073827326742029
325,1991,0.9992113473203206
326,1991,0.9786060896923159
