industry,year,price_change
GSLE,1966,1.0162414965986395
Private_Goods_Industries,1966,1.0296575153796714
Private_Services_Industries,1966,1.0282205240174673
Information_Communications_Technology_Industries,1966,0.0
All_Industries,1967,1.022065406287851
Private_Industries,1967,1.020096503009501
Agriculture_Forestry_Fishing_Hunting,1967,0.960404863454071
111CA,1967,0.9487744018787613
113FF,1967,1.0565380351581057
Mining,1967,1.015267175572519
211,1967,1.0168067226890756
212,1967,1.0160431761052788
213,1967,1.0060548584768019
22,1967,1.011308562197092
23,1967,1.0344276094276093
Manufacturing,1967,1.0123177283192633
Durable_Goods,1967,1.0170997632340475
321,1967,0.9901810228488993
327,1967,1.0196752734242869
331,1967,1.0173706849012905
332,1967,1.0198608677181242
333,1967,1.0057373408350607
334,1967,1.0167851793882314
335,1967,1.0255091711543913
3361MV,1967,1.0176466281028045
3364OT,1967,1.0239050216589123
337,1967,1.0222053520592143
339,1967,1.0272003443081559
Nondurable_Goods,1967,1.0062940448652429
311FT,1967,0.9936018550326348
313TT,1967,0.9962443737278174
315AL,1967,0.9978153855116366
322,1967,1.0196707290998503
323,1967,1.0395507343765
324,1967,1.0170086393088553
325,1967,1.0223145106303848
326,1967,1.0157305329208244
42,1967,1.0103636887054985
44RT,1967,1.049022569369525
441,1967,0.0
445,1967,0.0
452,1967,0.0
4A0,1967,0.0
Transportation_Warehousing,1967,1.018582646441984
481,1967,0.9898118772063094
482,1967,1.011378555798687
483,1967,1.0409106277470979
484,1967,1.02027336941565
485,1967,1.0456771124790152
486,1967,1.0139329067751002
487OS,1967,1.0288771621225445
493,1967,1.0160265989240884
Information,1967,1.0226327175902812
511,1967,1.022742096795234
512,1967,1.0380840860934537
513,1967,1.0185194454176887
514,1967,1.0352190793122573
Finance_Insurance_RealEstate_Rental_Leasing,1967,1.0232293697205976
Finance_Insurance,1967,1.0258641411470601
521CI,1967,1.023190574153731
523,1967,0.9996402877697842
524,1967,1.0349575605155612
525,1967,1.0168028541834504
RealEstate_Rental_Leasing,1967,1.021733938380702
531,1967,1.0245921746596345
HS,1967,0.0
ORE,1967,0.0
532RL,1967,0.9874593802920042
Professional_BusinessServices,1967,1.032676208479611
Professional_Scientific_TechnicalServices,1967,1.026622296173045
5411,1967,1.0363293526084223
5415,1967,1.0316325425197703
5412OP,1967,1.0217378250165137
55,1967,1.0384867701727531
Administrative_WasteManagementServices,1967,1.0414830668513158
561,1967,1.0471417485773409
562,1967,1.0259391771019677
EducationalServices_HealthCare_SocialAssistance,1967,1.058896644038627
61,1967,1.0349283420784712
622HO,1967,1.065746350183732
621,1967,1.067979053529868
622,1967,0.0
623,1967,0.0
624,1967,1.0336816833780538
Arts_Entertainment_Recreation_Accommodation_FoodServices,1967,1.048590479963029
Arts_Entertainment_Recreation,1967,1.0408365301324094
711AS,1967,1.0410424789657295
713,1967,1.04064356990694
Accommodation_FoodServices,1967,1.050304368185163
721,1967,1.0480464625131996
722,1967,1.050935550935551
81,1967,1.0314012513280604
Government,1967,1.0371720116618075
Federal,1967,1.0255266588897276
GFG,1967,1.0246205733558178
GFGD,1967,0.0
GFGN,1967,0.0
GFE,1967,1.0367280163599182
State_Local,1967,1.0511640498105033
GSLG,1967,1.0553775743707092
GSLE,1967,1.020751401556355
Private_Goods_Industries,1967,1.0112359550561798
Private_Services_Industries,1967,1.0301003344481605
Information_Communications_Technology_Industries,1967,0.0
All_Industries,1968,1.0360160758450123
Private_Industries,1968,1.0330618813088213
Agriculture_Forestry_Fishing_Hunting,1968,1.0243255783124545
111CA,1968,1.022493811881188
113FF,1968,1.0373738383131808
Mining,1968,1.0236137218045112
211,1968,1.0152712899748473
212,1968,1.0383467947318634
213,1968,1.0118918135015589
22,1968,1.0186055252772035
23,1968,1.0463829440963464
Manufacturing,1968,1.0243356961449528
Durable_Goods,1968,1.0292849752845155
321,1968,1.1193251245417803
327,1968,1.0481561342400618
331,1968,1.028619437367879
332,1968,1.0268159333506899
333,1968,1.0186227963637702
334,1968,1.0122251416590364
335,1968,1.0235321988391834
3361MV,1968,1.0297884587710462
3364OT,1968,1.0273686409693932
337,1968,1.048551800965466
339,1968,1.0299576821552772
Nondurable_Goods,1968,1.0180156099647173
311FT,1968,1.022688966679632
313TT,1968,1.0501870503597122
315AL,1968,1.0333956095282577
322,1968,1.0067624239882573
323,1968,1.0301966940622402
324,1968,0.9812848420493762
325,1968,1.0052143333535442
326,1968,1.0132561132561133
42,1968,1.026616962674518
44RT,1968,1.0505985437492287
441,1968,0.0
445,1968,0.0
452,1968,0.0
4A0,1968,0.0
Transportation_Warehousing,1968,1.036630913618081
481,1968,1.0109701593607512
482,1968,1.0431631328429252
483,1968,1.0083369423993072
484,1968,1.076335191512318
485,1968,1.0359890293665128
486,1968,0.9912715263033735
487OS,1968,1.0002849408747685
493,1968,1.065264551237269
Information,1968,1.0241822620016272
511,1968,1.0351615646258505
512,1968,1.0596766396304453
513,1968,1.010516487296673
514,1968,1.0351995713903026
Finance_Insurance_RealEstate_Rental_Leasing,1968,1.0465153198920465
Finance_Insurance,1968,1.0816814283705891
521CI,1968,1.0874611588375067
523,1968,1.1462756387189637
524,1968,1.0606281513881295
525,1968,1.0948500282965477
RealEstate_Rental_Leasing,1968,1.0272907900888266
531,1968,1.027054528042138
HS,1968,0.0
ORE,1968,0.0
532RL,1968,1.0301738122827346
Professional_BusinessServices,1968,1.0302693514644352
Professional_Scientific_TechnicalServices,1968,1.0315370070232308
5411,1968,1.0390587093643864
5415,1968,1.0545521369316393
5412OP,1968,1.0256832206876287
55,1968,1.036288341405208
Administrative_WasteManagementServices,1968,1.018253248715624
561,1968,1.0069783239671464
562,1968,1.0509481255448996
EducationalServices_HealthCare_SocialAssistance,1968,1.0516478555304742
61,1968,1.036549375709421
622HO,1968,1.0558195881092163
621,1968,1.0556614909652229
622,1968,0.0
623,1968,0.0
624,1968,1.0362046587881686
Arts_Entertainment_Recreation_Accommodation_FoodServices,1968,1.049927595542404
Arts_Entertainment_Recreation,1968,1.0563547735108787
711AS,1968,1.0656416321703135
713,1968,1.0465442008296073
Accommodation_FoodServices,1968,1.048595630851538
721,1968,1.044668345927792
722,1968,1.0497197494230137
81,1968,1.037598718095456
Government,1968,1.0582493948621847
Federal,1968,1.0588156574105052
GFG,1968,1.057472021066491
GFGD,1968,0.0
GFGN,1968,0.0
GFE,1968,1.0744831939403503
State_Local,1968,1.0576015108593013
GSLG,1968,1.0617519514310496
GSLE,1968,1.0261496844003608
Private_Goods_Industries,1968,1.0269400352733686
Private_Services_Industries,1968,1.0397340754483613
Information_Communications_Technology_Industries,1968,0.0
All_Industries,1969,1.0457054757049784
Private_Industries,1969,1.0439933915506256
Agriculture_Forestry_Fishing_Hunting,1969,1.0611492170311894
111CA,1969,1.0538021605592038
113FF,1969,1.1104903188517483
Mining,1969,1.0448754734305061
211,1969,1.0334454078924085
212,1969,1.0637701471618781
213,1969,1.0307416696524543
22,1969,1.0304428044280443
23,1969,1.0766778132047594
Manufacturing,1969,1.032083780483292
Durable_Goods,1969,1.0347898925031411
321,1969,1.1102993659990763
327,1969,1.0407743432851568
331,1969,1.057385255836012
332,1969,1.039553752535497
333,1969,1.0164396430248943
334,1969,1.0079249327298412
335,1969,1.0186706785480075
3361MV,1969,1.0285774175517048
3364OT,1969,1.0431621759023892
337,1969,1.0528109783089863
339,1969,1.0249369457326498
Nondurable_Goods,1969,1.0286194402142521
311FT,1969,1.0469066937119675
313TT,1969,1.0162492464514716
315AL,1969,1.0416949152542372
322,1969,1.0308253059099195
323,1969,1.042981355324489
324,1969,1.0087921006357365
325,1969,1.0012063453766813
326,1969,1.0073246115415555
42,1969,1.0325878298679372
44RT,1969,1.0738869963585105
441,1969,0.0
445,1969,0.0
452,1969,0.0
4A0,1969,0.0
Transportation_Warehousing,1969,1.0606494526306065
481,1969,1.0644815575600608
482,1969,1.0749766670123404
483,1969,0.959447367479151
484,1969,1.0997410408487176
485,1969,1.049912830115581
486,1969,1.0227272727272727
487OS,1969,1.0245454113848929
493,1969,1.082976667126881
Information,1969,1.0327634422270244
511,1969,1.0471926726085348
512,1969,1.0475973236009732
513,1969,1.021883966347323
514,1969,1.0420246351309388
Finance_Insurance_RealEstate_Rental_Leasing,1969,1.039087783171521
Finance_Insurance,1969,1.0536348669959275
521CI,1969,1.0853433061601816
523,1969,1.0572123685449692
524,1969,1.0218798327510168
525,1969,1.0355112167890004
RealEstate_Rental_Leasing,1969,1.0307184709027817
531,1969,1.0332769974940266
HS,1969,0.0
ORE,1969,0.0
532RL,1969,1.0007648699721048
Professional_BusinessServices,1969,1.0436575924868328
Professional_Scientific_TechnicalServices,1969,1.0471358428805237
5411,1969,1.0610553350455287
5415,1969,1.0680109534478466
5412OP,1969,1.038906715562686
55,1969,1.0336629639664048
Administrative_WasteManagementServices,1969,1.0483765655606339
561,1969,1.043419600147185
562,1969,1.0624254679317675
EducationalServices_HealthCare_SocialAssistance,1969,1.0571821069803382
61,1969,1.045481092130238
622HO,1969,1.0602824360105914
621,1969,1.063994495097196
622,1969,0.0
623,1969,0.0
624,1969,1.0570901180038235
Arts_Entertainment_Recreation_Accommodation_FoodServices,1969,1.0580474934036939
Arts_Entertainment_Recreation,1969,1.0563871693866065
711AS,1969,1.0641262794425945
713,1969,1.0478715190199208
Accommodation_FoodServices,1969,1.058430515063168
721,1969,1.057118362535498
722,1969,1.058797663169797
81,1969,1.0550438475539132
Government,1969,1.0582896775621633
Federal,1969,1.0533367037411527
GFG,1969,1.0519205627840378
GFGD,1969,0.0
GFGN,1969,0.0
GFE,1969,1.0694668820678515
State_Local,1969,1.06387987012987
GSLG,1969,1.067636007188368
GSLE,1969,1.0345103051605686
Private_Goods_Industries,1969,1.0399295865355718
Private_Services_Industries,1969,1.0484262701363074
Information_Communications_Technology_Industries,1969,0.0
All_Industries,1970,1.0452297155902217
Private_Industries,1970,1.0403761812180676
Agriculture_Forestry_Fishing_Hunting,1970,1.0242697725471066
111CA,1970,1.018607322325915
113FF,1970,1.0623698820263705
Mining,1970,1.0754613356766258
211,1970,1.0371575342465755
212,1970,1.130961791831357
213,1970,1.0465100111234706
22,1970,1.050313339301701
23,1970,1.0657276995305165
Manufacturing,1970,1.0309429903191107
Durable_Goods,1970,1.03094897601252
321,1970,0.9076160943881411
327,1970,1.044903958238305
331,1970,1.07953752616366
332,1970,1.056829268292683
333,1970,0.9606497938290913
334,1970,1.0148667939167109
335,1970,1.0433218464801
3361MV,1970,1.0403844847496773
3364OT,1970,1.062381207661192
337,1970,1.0163982676701844
339,1970,1.0341337566977575
Nondurable_Goods,1970,1.0308862568919748
311FT,1970,1.041414386049891
313TT,1970,1.0022110173376113
315AL,1970,1.017274107820805
322,1970,1.040814264787594
323,1970,1.050105281251343
324,1970,1.0209171359613838
325,1970,1.023435146695584
326,1970,1.0413164088769333
42,1970,0.9969762128746137
44RT,1970,1.0483482826514987
441,1970,0.0
445,1970,0.0
452,1970,0.0
4A0,1970,0.0
Transportation_Warehousing,1970,1.0375402839473915
481,1970,1.0779427804346002
482,1970,1.0227185027976076
483,1970,0.992800119376259
484,1970,1.0268135206988227
485,1970,1.0698646986469864
486,1970,1.0471785922047703
487OS,1970,1.0408711770157555
493,1970,1.029895461499235
Information,1970,1.0395396781439428
511,1970,1.0618136178224036
512,1970,1.0664344123481877
513,1970,1.0227240279826773
514,1970,1.0492698917254395
Finance_Insurance_RealEstate_Rental_Leasing,1970,1.0489074894155432
Finance_Insurance,1970,1.059046052631579
521CI,1970,1.0619845909636454
523,1970,1.0321431222626385
524,1970,1.061599686116249
525,1970,1.0476713422852293
RealEstate_Rental_Leasing,1970,1.0428831613223688
531,1970,1.0463056965595035
HS,1970,0.0
ORE,1970,0.0
532RL,1970,1.0042260486445174
Professional_BusinessServices,1970,1.0525323767252388
Professional_Scientific_TechnicalServices,1970,1.0539543607377306
5411,1970,1.070744856419848
5415,1970,1.0713253461377092
5412OP,1970,1.0444542496277096
55,1970,1.0423956490400368
Administrative_WasteManagementServices,1970,1.0621107462348545
561,1970,1.0623016339485132
562,1970,1.0616856180762286
EducationalServices_HealthCare_SocialAssistance,1970,1.0670835702103467
61,1970,1.0577473640108932
622HO,1970,1.0695912761175395
621,1970,1.0713015359741311
622,1970,0.0
623,1970,0.0
624,1970,1.0450265045213596
Arts_Entertainment_Recreation_Accommodation_FoodServices,1970,1.0689186125595105
Arts_Entertainment_Recreation,1970,1.0671745152354573
711AS,1970,1.0710974620465872
713,1970,1.0628776342290123
Accommodation_FoodServices,1970,1.069264317686216
721,1970,1.0661462821227634
722,1970,1.070127558587956
81,1970,1.0444874274661509
Government,1970,1.0803179251202677
Federal,1970,1.085973122150228
GFG,1970,1.082085577321418
GFGD,1970,0.0
GFGN,1970,0.0
GFE,1970,1.1290167536391102
State_Local,1970,1.0746166170748457
GSLG,1970,1.0775822494261666
GSLE,1970,1.0501930501930503
Private_Goods_Industries,1970,1.0363733949878204
Private_Services_Industries,1970,1.0445820726172466
Information_Communications_Technology_Industries,1970,0.0
All_Industries,1971,1.0434090185193612
Private_Industries,1971,1.0382007822685788
Agriculture_Forestry_Fishing_Hunting,1971,1.0392034291837828
111CA,1971,1.0306430242719815
113FF,1971,1.0963093002367927
Mining,1971,1.047901133694209
211,1971,1.0576192834736666
212,1971,1.041763746505126
213,1971,1.0262406164884077
22,1971,1.0767132628707807
23,1971,1.0687224669603523
Manufacturing,1971,1.0208326087712587
Durable_Goods,1971,1.0220634422110553
321,1971,1.122161576600975
327,1971,1.0671290682446526
331,1971,1.017126765764934
332,1971,1.0382183244864989
333,1971,0.9376503237742831
334,1971,1.0025760726426851
335,1971,1.0232296468367754
3361MV,1971,1.0436159446312558
3364OT,1971,1.0354603422175328
337,1971,1.0357009887064081
339,1971,1.035309921320284
Nondurable_Goods,1971,1.0192641014212847
311FT,1971,1.018139534883721
313TT,1971,1.006887459980091
315AL,1971,1.015381334470717
322,1971,1.0152390196554235
323,1971,1.0369521627040963
324,1971,1.0538481744155501
325,1971,1.0118907464092302
326,1971,1.016912209889001
42,1971,0.9787917593403878
44RT,1971,1.0478923205342239
441,1971,0.0
445,1971,0.0
452,1971,0.0
4A0,1971,0.0
Transportation_Warehousing,1971,1.0726578240429818
481,1971,1.0692714819427147
482,1971,1.1080035843984342
483,1971,0.9996618194115657
484,1971,1.0844059772155645
485,1971,1.0740974936767071
486,1971,1.0672184878617852
487OS,1971,1.0418039355355713
493,1971,1.0704648140125024
Information,1971,1.04809969216197
511,1971,1.0461731678486998
512,1971,1.0494555353901995
513,1971,1.0477420255461716
514,1971,1.0601628325286376
Finance_Insurance_RealEstate_Rental_Leasing,1971,1.0561380718196158
Finance_Insurance,1971,1.0760599471967696
521CI,1971,1.033284724753919
523,1971,1.1589710395090143
524,1971,1.109926082365364
525,1971,1.133457213645893
RealEstate_Rental_Leasing,1971,1.0445596951735816
531,1971,1.0467899304619699
HS,1971,0.0
ORE,1971,0.0
532RL,1971,1.0200564086493262
Professional_BusinessServices,1971,1.0506614291490959
Professional_Scientific_TechnicalServices,1971,1.0496500177957053
5411,1971,1.0587751746814633
5415,1971,1.067664592489448
5412OP,1971,1.043090246607171
55,1971,1.0358938898667338
Administrative_WasteManagementServices,1971,1.0731915347299963
561,1971,1.0644019032864886
562,1971,1.0979544932199494
EducationalServices_HealthCare_SocialAssistance,1971,1.0582236091026715
61,1971,1.055122788486929
622HO,1971,1.0589929177367887
621,1971,1.0685934198611529
622,1971,0.0
623,1971,0.0
624,1971,1.0519186011815955
Arts_Entertainment_Recreation_Accommodation_FoodServices,1971,1.0532343584305408
Arts_Entertainment_Recreation,1971,1.0538112115010232
711AS,1971,1.0530700568028133
713,1971,1.0546286453759763
Accommodation_FoodServices,1971,1.0531315408146837
721,1971,1.0479699534087668
722,1971,1.0544990852137273
81,1971,1.0348848848848848
Government,1971,1.0804775734107779
Federal,1971,1.0884481520357994
GFG,1971,1.0885473638153578
GFGD,1971,0.0
GFGN,1971,0.0
GFE,1971,1.0870279146141213
State_Local,1971,1.072985445509407
GSLG,1971,1.07348764555524
GSLE,1971,1.0688235294117647
Private_Goods_Industries,1971,1.0295195601944067
Private_Services_Industries,1971,1.046888436297805
Information_Communications_Technology_Industries,1971,0.0
All_Industries,1972,1.0398587065544458
Private_Industries,1972,1.0357486709364143
Agriculture_Forestry_Fishing_Hunting,1972,1.105582767609063
111CA,1972,1.1140590809628008
113FF,1972,1.0572003128142107
Mining,1972,1.026120857699805
211,1972,1.0120199812675617
212,1972,1.0497623707017052
213,1972,1.0007767995857069
22,1972,1.055889803673211
23,1972,1.0573276682097785
Manufacturing,1972,1.0264036522213136
Durable_Goods,1972,1.017515556579857
321,1972,1.0940481936657633
327,1972,1.020408163265306
331,1972,1.0332228929333271
332,1972,1.030142711065665
333,1972,0.9344514601420678
334,1972,0.9978875512532478
335,1972,1.008584299953886
3361MV,1972,1.039697187724841
3364OT,1972,1.0322523480418218
337,1972,1.0415401821377217
339,1972,1.0249490268767376
Nondurable_Goods,1972,1.0376542610047614
311FT,1972,1.0415714938328002
313TT,1972,1.0614562458249834
315AL,1972,1.0647939091625098
322,1972,1.0287298628041492
323,1972,1.021744277821626
324,1972,1.0238035892323032
325,1972,1.0221640488656196
326,1972,1.020957370802572
42,1972,0.9887529552183992
44RT,1972,1.024561054133891
441,1972,0.0
445,1972,0.0
452,1972,0.0
4A0,1972,0.0
Transportation_Warehousing,1972,1.035765994912933
481,1972,1.0264230601252002
482,1972,0.988166687949602
483,1972,1.0096977898060442
484,1972,1.0854082816017463
485,1972,1.0262777629114264
486,1972,1.0573109156212588
487OS,1972,1.010854236998419
493,1972,1.0728224104535862
Information,1972,1.0432658363692848
511,1972,1.0341430689923028
512,1972,1.0267617812364893
513,1972,1.0514733639775276
514,1972,1.0351832834754655
Finance_Insurance_RealEstate_Rental_Leasing,1972,1.0510015814443858
Finance_Insurance,1972,1.0762763846292622
521CI,1972,1.0621317432875843
523,1972,1.127009080942432
524,1972,1.0785843402150128
525,1972,1.1188784732439363
RealEstate_Rental_Leasing,1972,1.0363765325767555
531,1972,1.0375920490241517
HS,1972,0.0
ORE,1972,0.0
532RL,1972,1.0233925828395876
Professional_BusinessServices,1972,1.0287552232241037
Professional_Scientific_TechnicalServices,1972,1.0337383441650185
5411,1972,1.0480395962732918
5415,1972,1.0182181284642973
5412OP,1972,1.0290588771325875
55,1972,1.01802293828509
Administrative_WasteManagementServices,1972,1.0288595271210013
561,1972,1.0183491007381225
562,1972,1.058737335677803
EducationalServices_HealthCare_SocialAssistance,1972,1.0522871116225547
61,1972,1.0616279797284613
622HO,1972,1.0499742779451753
621,1972,1.0383447496645717
622,1972,0.0
623,1972,0.0
624,1972,1.045157996255744
Arts_Entertainment_Recreation_Accommodation_FoodServices,1972,1.03836085380588
Arts_Entertainment_Recreation,1972,1.0428686466770876
711AS,1972,1.035908763998767
713,1972,1.0507910074937554
Accommodation_FoodServices,1972,1.0374050858686235
721,1972,1.0320283083064918
722,1972,1.0388538380651946
81,1972,1.0280504908835906
Government,1972,1.0691076334965954
Federal,1972,1.077200284235103
GFG,1972,1.0799879415163545
GFGD,1972,0.0
GFGN,1972,0.0
GFE,1972,1.0495692066689046
State_Local,1972,1.0619996029908028
GSLG,1972,1.0641576823864012
GSLE,1972,1.0428591084204735
Private_Goods_Industries,1972,1.0365282668420848
Private_Services_Industries,1972,1.0349747092646233
Information_Communications_Technology_Industries,1972,0.0
All_Industries,1973,1.0746487733277417
Private_Industries,1973,1.0761023319726792
Agriculture_Forestry_Fishing_Hunting,1973,1.3911702982097054
111CA,1973,1.4157377854161552
113FF,1973,1.2499207439501216
Mining,1973,1.125759878419453
211,1973,1.155483572420176
212,1973,1.098695073235686
213,1973,1.102522639068564
22,1973,1.0598290598290598
23,1973,1.0855874767588318
Manufacturing,1973,1.071198592624556
Durable_Goods,1973,1.042984774128602
321,1973,1.192526980248422
327,1973,1.0507795100222717
331,1973,1.0597408302218316
332,1973,1.0429416080445384
333,1973,1.0333206638793868
334,1973,1.0048135124228974
335,1973,1.0304223965110961
3361MV,1973,1.0188349981947287
3364OT,1973,1.0467811158798284
337,1973,1.0580994017487344
339,1973,1.0618127893518519
Nondurable_Goods,1973,1.1081612586037366
311FT,1973,1.1509868421052631
313TT,1973,1.1102580239144115
315AL,1973,1.0445288229202623
322,1973,1.067053903345725
323,1973,1.0555791587810437
324,1973,1.2602556299452221
325,1973,1.0434238233452848
326,1973,1.0381385584324703
42,1973,1.070199874643081
44RT,1973,1.0569179435679807
441,1973,0.0
445,1973,0.0
452,1973,0.0
4A0,1973,0.0
Transportation_Warehousing,1973,1.0320374778042238
481,1973,1.0626905893199063
482,1973,1.02726685332759
483,1973,0.9942297669570398
484,1973,1.030199233234869
485,1973,1.0348873591989989
486,1973,1.021908231587239
487OS,1973,1.0273937856689916
493,1973,1.0300997035839397
Information,1973,1.04093013183184
511,1973,1.0485847929256717
512,1973,1.0403385405701293
513,1973,1.034233701505776
514,1973,1.079491050248005
Finance_Insurance_RealEstate_Rental_Leasing,1973,1.0507419017763844
Finance_Insurance,1973,1.0589024104059808
521CI,1973,1.0926122774382143
523,1973,0.9406970981774132
524,1973,1.0422951398077092
525,1973,1.0547018822557013
RealEstate_Rental_Leasing,1973,1.0460011732499022
531,1973,1.0436746240508212
HS,1973,0.0
ORE,1973,0.0
532RL,1973,1.0701603911141606
Professional_BusinessServices,1973,1.060392282614505
Professional_Scientific_TechnicalServices,1973,1.0740760988410232
5411,1973,1.0928789702750255
5415,1973,1.103990713685306
5412OP,1973,1.062183302996015
55,1973,1.0247377205531711
Administrative_WasteManagementServices,1973,1.067976633032395
561,1973,1.0793221377162983
562,1973,1.0360235675590177
EducationalServices_HealthCare_SocialAssistance,1973,1.0533114619643222
61,1973,1.072017916077322
622HO,1973,1.0488556029957303
621,1973,1.0354325353645266
622,1973,0.0
623,1973,0.0
624,1973,1.058188134397221
Arts_Entertainment_Recreation_Accommodation_FoodServices,1973,1.0579365848928537
Arts_Entertainment_Recreation,1973,1.0506904069767444
711AS,1973,1.0460203322588644
713,1973,1.0558428559512887
Accommodation_FoodServices,1973,1.059439013607113
721,1973,1.042727152841883
722,1973,1.0641732881218686
81,1973,1.058051465399633
Government,1973,1.064081792278898
Federal,1973,1.0662959996230505
GFG,1973,1.070714119562689
GFGD,1973,0.0
GFGN,1973,0.0
GFE,1973,1.0236140724946694
State_Local,1973,1.0623052959501558
GSLG,1973,1.0637081235626826
GSLE,1973,1.0497394287222113
Private_Goods_Industries,1973,1.0982192854742971
Private_Services_Industries,1973,1.0535087719298246
Information_Communications_Technology_Industries,1973,0.0
All_Industries,1974,1.121560975609756
Private_Industries,1974,1.1256666416284835
Agriculture_Forestry_Fishing_Hunting,1974,1.062948132973275
111CA,1974,1.0692645197093458
113FF,1974,1.0231935520234472
Mining,1974,1.5049780627742153
211,1974,1.6346282205313043
212,1974,1.417442311421369
213,1974,1.3128190085068934
22,1974,1.1830079230333899
23,1974,1.1397790055248618
Manufacturing,1974,1.1682882994546357
Durable_Goods,1974,1.1448978114518737
321,1974,1.050058339736475
327,1974,1.1314116150911404
331,1974,1.2939274611398963
332,1974,1.1989985930646363
333,1974,1.145046591466405
334,1974,1.0343650497690828
335,1974,1.1560516076182674
3361MV,1974,1.0970409308369264
3364OT,1974,1.1132841328413283
337,1974,1.1278677829727084
339,1974,1.1470518104710972
Nondurable_Goods,1974,1.1974901761947014
311FT,1974,1.1208599282334635
313TT,1974,1.1699353814760232
315AL,1974,1.0859692191483337
322,1974,1.2299351130078822
323,1974,1.1316502012440544
324,1974,1.5480537042403169
325,1974,1.2542816624850004
326,1974,1.2022244691607686
42,1974,1.0925793366738248
44RT,1974,1.0996444553423652
441,1974,0.0
445,1974,0.0
452,1974,0.0
4A0,1974,0.0
Transportation_Warehousing,1974,1.0897975619577551
481,1974,1.160226893560227
482,1974,1.1561975847031198
483,1974,1.1971767701351705
484,1974,1.0268431809169385
485,1974,1.073167044595616
486,1974,1.1083971672206967
487OS,1974,1.0420112743282723
493,1974,1.0266042326104587
Information,1974,1.0600473305073725
511,1974,1.0792849700442824
512,1974,1.0692516290929694
513,1974,1.0513150371640938
514,1974,1.0475467476426403
Finance_Insurance_RealEstate_Rental_Leasing,1974,1.0455865388440273
Finance_Insurance,1974,1.0483125435319447
521CI,1974,1.0495561230694392
523,1974,1.0141262779989073
524,1974,1.0403249693225574
525,1974,1.1402771346133296
RealEstate_Rental_Leasing,1974,1.0439781277749218
531,1974,1.0429407009368015
HS,1974,0.0
ORE,1974,0.0
532RL,1974,1.055021239079907
Professional_BusinessServices,1974,1.0889068091326042
Professional_Scientific_TechnicalServices,1974,1.081997251488777
5411,1974,1.082274190815116
5415,1974,1.0581922337841267
5412OP,1974,1.0848501690519197
55,1974,1.1444360421150603
Administrative_WasteManagementServices,1974,1.0432168527643417
561,1974,1.0455899739891228
562,1974,1.0361068702290077
EducationalServices_HealthCare_SocialAssistance,1974,1.1020050613198364
61,1974,1.120505772402419
622HO,1974,1.0977644310977643
621,1974,1.0892610837438423
622,1974,0.0
623,1974,0.0
624,1974,1.1284431905616823
Arts_Entertainment_Recreation_Accommodation_FoodServices,1974,1.1007744832959074
Arts_Entertainment_Recreation,1974,1.0735344976655714
711AS,1974,1.0617740482624567
713,1974,1.0859501520717303
Accommodation_FoodServices,1974,1.1066907775768535
721,1974,1.0801399603726656
722,1974,1.1139962904836638
81,1974,1.1014628073451602
Government,1974,1.090937729707025
Federal,1974,1.084622182942996
GFG,1974,1.077688464045188
GFGD,1974,0.0
GFGN,1974,0.0
GFE,1974,1.1519033484351404
State_Local,1974,1.0960117302052785
GSLG,1974,1.092205212107047
GSLE,1974,1.1304593728398165
Private_Goods_Industries,1974,1.1660547963831667
Private_Services_Industries,1974,1.0834621942032434
Information_Communications_Technology_Industries,1974,0.0
All_Industries,1975,1.094606819763396
Private_Industries,1975,1.0949886560790072
Agriculture_Forestry_Fishing_Hunting,1975,0.9684800700832238
111CA,1975,0.9639619183547692
113FF,1975,0.9986228550968131
Mining,1975,1.227280372259909
211,1975,1.2182931808901594
212,1975,1.2365675980710693
213,1975,1.2313536220226124
22,1975,1.188781917120134
23,1975,1.0970916141541445
Manufacturing,1975,1.1110521709147811
Durable_Goods,1975,1.1185508345978756
321,1975,0.9883462518293674
327,1975,1.1427875608842264
331,1975,1.1160302409021015
332,1975,1.1475754961173423
333,1975,1.1684691437341614
334,1975,1.0536466470075276
335,1975,1.1173900206672571
3361MV,1975,1.1336814902551953
3364OT,1975,1.13077744632269
337,1975,1.077701725633857
339,1975,1.094227000059393
Nondurable_Goods,1975,1.1026780988673652
311FT,1975,1.0759554636371365
313TT,1975,0.9724031007751938
315AL,1975,1.034082510976829
322,1975,1.1352193463867153
323,1975,1.1113877392653906
324,1975,1.159293691894927
325,1975,1.1798573664985217
326,1975,1.1362489486963834
42,1975,1.0534058647183784
44RT,1975,1.0815006828887588
441,1975,0.0
445,1975,0.0
452,1975,0.0
4A0,1975,0.0
Transportation_Warehousing,1975,1.076083305340947
481,1975,1.0271195214540436
482,1975,1.1296558227251297
483,1975,1.1099365089294093
484,1975,1.0557882541662953
485,1975,1.0863501901676291
486,1975,1.1832485765201894
487OS,1975,1.0623124308955931
493,1975,1.05514218734074
Information,1975,1.0714390854226976
511,1975,1.1118653271789303
512,1975,1.0829358770535242
513,1975,1.0471593668058656
514,1975,1.1349073155847127
Finance_Insurance_RealEstate_Rental_Leasing,1975,1.0827848582841924
Finance_Insurance,1975,1.105007248127567
521CI,1975,1.1554371125659
523,1975,1.171502231799292
524,1975,1.0358740746766453
525,1975,1.0918121895598387
RealEstate_Rental_Leasing,1975,1.069522786283463
531,1975,1.065748677731169
HS,1975,0.0
