industry,year,rmse,111CA,113FF,211,212,213,22,23,311FT,313TT,315AL,321,322,323,324,325,326,327,331,332,333,334,335,3361MV,3364OT,337,339,42,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,532RL,5411,5412OP,5415,55,561,562,61,621,624,711AS,713,721,722,81,GFE,GSLE,GSLG,Other,Used,quantity_change
339,1964:2016,0.13349625152376743,0.0,0.0,0.0,-0.04969995179765636,0,0.0,0.0,-0.028566962849702775,0.0,0.0015832390383357917,0.024674277280655386,0.04009668618373203,0.0,0,0.0,0.001216033128052276,0.11499374395455508,0.002604267176459817,-0.00701777992677365,0.0,0.0,-0.015116470027293556,-0.04719204414499991,0.0,-0.008267626570900103,-0.0069839887624412655,0.09529197948765669,-0.014199245805384349,0.0,0.08154472980092013,0.0,0.1321505044852447,0.0,0.0,0.0,0.0,0.0,-0.014968599601568683,0.0,0.022657106533579163,-0.015497351672112674,0.05689127517366842,0.0,0.013202306355151657,0.18456205140748716,0.0,0.0,-0.003137485811073856,0.01203834685197783,0.0,0.0,0.0,0,0.018994387407782934,0.0,0.0,0.0,0.08735740183098285,0.06386073535872935,0.0,0,0.0,0.0,-0.03805005358220226
42,1964:2016,0.12851960763655224,-0.0022877323024008606,0.0,0.0,0.0,0,0.030097411487899975,0.02451443291222887,-0.00999897482438325,0.0,0.0,0.0,-0.010114708502368152,0.005238794047402311,0,0.0,0.0,0.0,0.0,0.001525099317614849,0.0,0.0,0.0019728665058901407,0.0,0.0,0.0,0.0,0.020856518079252807,0.0007270260111374015,0.0,0.0,0.0,0.008482705144321218,0.579897864902923,0.013613518496039766,0.0,0.0,0.0,0.13363221957773916,0.0,0.0,0.0,0.0,0.0,0.0,0.012328999308759676,0.010725847609779415,0.0,0.0,0.0,0.042347360587767356,0.0,0.0,0,0.0,0.04953302750237523,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02059293194459035
481,1964:2016,0.08687837990463701,0.0,0.0,0.0,0.0,0,0.033051412519935645,0.003313361831447658,8.97077717122988e-06,0.0,0.0,0.0,-0.009723592128149525,0.0,0,0.0,-0.004874357945239383,0.0,0.0,0.002578341886738307,-0.0009041915887890898,-0.0007110018771967737,-0.0011943143990514507,0.0,-0.06051347091187179,0.0,0.0,0.08178038299252277,-0.0010791355196167445,0.07040970495636513,0.002225347748236959,0.003488659875560131,0.0,0.3851890592344372,0.01337850710790082,0.0039629370260697155,0.0238728952969159,0.0,0.0,0.0,0.008021557762612045,0.0,-0.008086280349422903,0.0,0.02732332991393983,0.001725765838544833,-0.005692168783683046,0.0,-0.0008896270353869617,-0.02836600577720016,0.0,0.0,0.0,0,0.0,0.0,-0.00720947006574044,-0.020846765564240487,0.0021396618488147795,0.0,0.0,0,0.0080117405438585,0.0,0.004521686971457297
482,1964:2016,0.11685702749197202,0.0,0.0,0.0,-0.0032632650293376118,0,-0.053402977055823656,-0.002847309700504148,0.0,0.0,0.0,0.0002321267829221838,0.023941246194267705,0.0,0,-0.008462722822012405,0.006550289387077229,0.0,0.0,0.0,0.0,0.007377933693957005,-0.0045710188501021445,0.032143019645462206,-0.011589004561237622,0.0,-0.0016091878597552962,0.23635667579341263,0.0,-0.0031858703197397264,0.13862481558215023,0.04551402310845,-0.0018686158624709461,0.21181249038666083,-0.0012335925282935753,0.0,0.007794762156667754,0.0,-0.00557867093728139,0.0,0.015605484805495494,-0.0008446858074870044,0.00015172278044989747,0.0,-0.022597170624528,0.0008306369118021626,-0.0005959051227138054,0.0,0.0,0.014286675267090087,-0.004662060090319603,0.0,0.0,0,0.0,0.0,0.006686449927442215,0.0031209485563217787,-0.019079195040518346,0.0,0.0,0,0.00044313555254655733,0.0,0.021715845187864694
483,1964:2016,0.22722837762868353,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.0010382993424909689,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010566222131656845,0.0,0.0,0.20025499796756116,0.0,0.1848182485521059,0.08029428957139743,0.009186835243151741,0.0,0.3366203663777982,0.003584556146714483,0.0,0.0,0.0,0.010521298957086799,0.0,-0.012889282685194622,0.0,-0.0024018084874789644,0.0,0.0,0.0,0.0,0.0,-0.21371357210351336,0.0013550833980152512,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.06869130017766857,0.0,0.0,0,0.0007495669757618624,0.0,-0.03231837986483833
484,1964:2016,0.10589625250938772,0.0,0.0,0.0,0.0,0,0.0,-0.038435330677659536,0.0,0.0,0.0,0.0,-0.025288245423667435,0.0,0,-0.014146437775765073,0.037910946202359054,-0.004906886194019296,0.0,-0.009665603930661583,0.0,0.0,0.0,-0.04391777636778302,0.0,0.0,0.014409989759123705,0.044246038417774365,0.0014749097498765898,0.0,0.044982582988107915,0.017237902947646735,0.0,0.37187359995752306,-0.0027564055459127173,0.0,0.0,0.0,0.0,0.0,0.0015490606629470895,0.0,0.0,0.0,0.0,-0.004132915819190207,0.0,0.0,-0.04941431881767189,0.0,0.0,0.0,0.0,0,0.0013759731529996945,0.0,0.0,0.0,-0.016979887976197372,-0.004114283531128821,0.0,0,0.0,0.0,0.0033569235472657565
485,1964:2016,0.10278408736304878,0.0,0.0,0.0,0.0,0,-0.0003807876697357964,0.0,0.0,0.0,0.0,0.0,0.008260868348568949,0.0029383281907445985,0,0.0246720119775589,0.0016039092371838669,0.0,0.0,0.0,-0.006560564173882769,0.0,0.02078684513579329,0.0,-0.006185976555570961,0.0,-0.05919929983819166,0.1307464966601039,0.004135378612863449,0.07931002653182834,0.020263108023446545,0.0020120815243319153,0.0,0.4777866088536597,0.0,0.0,0.0,0.0,0.004039373018618725,0.0,0.0005475788122270577,0.0,0.0224816191934125,0.0,0.011392653588947263,0.0,0.0,0.0,-0.009823464670500876,-0.010903839177843945,-0.02766419196768972,0.0,0.0,0,0.0,0.0,0.01230295493827956,0.004267962647357543,0.0,0.0,0.0,0,0.0,0.0,0.0949412491878419
486,1964:2016,0.5401046894597036,0.0,0.0,0.0,0.0,0,0.04644563049077988,0.0,0.0,0.0,0.0,0.0,0.032238500015767994,0.0,0,0.0,0.13941467684857986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09668595421368181,0.0,0.0,0.0,0.059392162274181586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
487OS,1964:2016,0.2103601953757778,0.0,0.0,0.0,0.016618908395594607,0,0.00828758758657119,0.0,0.05288228245949314,-0.003026306241481013,0.0,0.0,0.0,0.0,0,-0.02555114187603623,-0.03297238628384215,0.0,0.0,0.0,0.025595956932905038,0.0,-0.01784529064980028,0.0,0.02373588806633497,0.0,-0.0137806656471205,0.5529085535269519,0.0,0.08434451191909445,0.009755648268024306,0.14051740866036438,0.02482411801410477,0.23193323354097717,0.0,0.014919244629495287,0.0,0.0,-0.052761836537914324,0.0,0.0013823381612473485,0.0,0.0,0.0,0.0,-0.009131631042757726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.05807550008960776,0.05315253306685934,-0.0029482503687094782,0.0035016338985699885,-0.0030640256485788,0,0.0,0.0,0.0
493,1964:2016,0.19740267693263563,0.0,0.0,0.0,0.0,0,0.0,0.06652366891671901,0.0,0.0,0.0,0.005132604171248044,-0.0909630410432209,0.0,0,0.0,-0.007552816532552244,0.0,0.0,-0.006228921100564673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11974026783626544,0.0021789291983141624,0.0,0.0,0.0,0.0,0.0,0.025840899754290332,0.0,-0.0001532829775394897,0.0,0.2014665005737031,0.0,0.0,0.0,-0.0015172768569639906,0.0,0.0,0.05775451162888994,0.0242958088232651,-0.0018689932082505789,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.009989793823264979,0.01609958012112126,0.15274654332194393,-0.010841216563301928,0.0,0,0.0,0.0,0.0
511,1964:2016,0.15783169610845538,0.0,0.0,0.0,0.0,0,0.051707803634126,-0.01206074023779431,0.0,0.027376206541155804,0.0,0.0,0.07087329003066499,-0.014927734464946376,0,0.003947174741267079,0.032033996142413285,0.0,0.0,0.020510325402156266,0.0,0.006207923038243168,-0.008631589219850654,0.0,0.0,0.0,0.01398257449336721,-0.015203292317250199,-0.00038721112374266893,0.10508483307377113,0.12398210877544202,-0.017716282953369134,0.0,0.0,0.0006398650653222028,0.0,-0.058255696450086214,0.0,0.10254593587130716,0.0,0.047607029118149534,0.0010499728472726378,-0.02841126014229871,0.0,0.015452953679192121,-0.012227966597649308,0.0,0.0,-0.0014422148702101473,-0.009839458551207282,0.07233739575598712,0.0,0.0,0,-0.009791970729187333,0.0,-0.007173452619041793,0.008478654944653967,0.7186120954169407,-0.00440115113300166,0.006509648475846554,0,0.0,0.0,-0.01011521820973487
512,1964:2016,0.1977906657849251,0.0,0.0,0.0,0.0,0,0.07700243315393974,0.0006724520506362572,0.15569227568097246,0.0,0.0,0.0,-0.028658028253737627,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020616726098556864,0.0,0.0,0.0,0.0,0.05896767112110401,0.03933132021810135,0.0,0.0,0.0,0.046985690814877,0.02009914222076468,0.0,-0.04565200275358032,0.0,0.0,0.013889174672408343,0.0,0.0,0.022158166267213782,0.0,-0.026532754824576874,0.0,-0.0005912718055474815,0.2514435508499413,0.12298711487071008,0.0,0.0,0.018996853937660412,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.012583840688968678,0.39907250074644435,0.012931729367685536,0.0,0,0.0,0.0,0.0
513,1964:2016,0.1027524485690931,0.0,0.0,0.0,0.08756159374920222,0,0.008914604951623337,0.0015321996787824245,0.0,-0.008694099119076362,-0.0015456908344548216,0.0,-0.003366983196449496,0.019722208650403434,0,0.0013253694543471704,-0.04192208561928294,-0.0020083858720047988,0.039339475677668954,-0.014992364991995681,0.05560276433151233,0.005102410680736622,0.0032221865777044283,0.012608091371019089,0.0,-0.031198962035323432,-0.015886150043440888,-0.001609781900277505,-0.008242245502264253,0.0,0.0,0.020761564426646652,0.027777641383737197,0.0762124135900643,0.0010069133503134975,-0.02770201054431195,0.0001413872027221848,-0.0003688229812620992,0.1023874409387217,0.0,0.18875078177205984,0.027048975865596833,0.005756163986492481,0.0,0.0357788265324556,-0.0018556473346856926,0.0,0.0,-0.016807911009422388,0.011720574671630136,0.0,0.0,0.0,0,0.0018059984439503557,0.0,0.0,0.0013141920747934965,-0.01803879554455097,0.0,0.00574449378980231,0,-0.015766331293868806,0.0,-0.003510581506458343
514,1964:2016,0.24047076096676673,0.0,0.0,0.0,0.0,0,0.0,-0.09133000386145591,0.0,0.0,0.0,0.0,0.1305894256986644,0.028673959348131633,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01247315064949148,-0.02900155832594876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12266768178822499,0.0027270932003383725,0.0,0.0,0.0,0.0,0.0,0.22823364212603325,0.007735766908701728,0.22640994221827526,0.0,0.0,0.0,0.0,0.0,0.023633975249070387,0.0,-0.008287417571738835,0.0,0.0,0.0,0.0,0,0.028327014887225038,0.0,0.02168288162795667,0.0014621983556186453,-0.011544434328424448,0.0,0.0,0,0.0,0.0,0.07179033028054561
521CI,1964:2016,0.15714989968443716,0.0,0.0,0.0,0.0,0,-0.07345415752937351,0.1114455424923433,0.0,0.0,0.0,0.0,-0.0012602504022520594,0.06300796848211894,0,-0.007504345402458677,0.013090789621502027,-0.056621211416581115,0.0,0.0,-0.03210259771724632,0.06432673850884806,0.0,0.0,0.0,0.0,0.0,0.0,-0.026179147184704224,0.0,0.3994961179354612,0.0,0.0,0.0,-0.005093509929751919,0.0,0.0,0.0,0.0,0.0,0.0,0.02777735713650199,0.0,0.0,0.0,0.019397652324508217,-0.0020082854577319117,0.0,0.0036630560370052565,0.017567772064273714,0.0032047712964709536,0.0,0.0,0,0.0,0.0,-0.022076851439691778,0.07863614185633165,0.02617183014143646,-0.0003511596184510452,0.0,0,0.0,0.0,0.11289705297323914
523,1964:2016,0.25394536816557634,0.0,0.0,0.0,0.0,0,-0.030990496985782868,0.0,0.0,0.0,0.0,0.0,0.0,0.015522355003054867,0,0.0,0.09330912974001462,0.0,0.0,0.0,0.010449170071749666,0.0,0.0,0.0,0.0,0.0,0.1163781359960321,0.009087932645870012,0.0,0.05144172178674069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648598892521535,0.0,0.0,0.05401955487636421,0.0,0.0,0.0,0.0,0.0,0.0,0.020668729465471675,0.0,0.0,0,0.0,0.0,0.31347100268122297,0.0,0.08291488757769987,0.0,0.0030429498608565446,0,0.0,0.0,0.0
524,1964:2016,0.1641572809157084,0.0,0.0,0.0,0.0,0,0.04950462436783908,0.007548596052562489,0.0,0.0,0.0,0.0,-0.0018420136150191814,0.011857837270018205,0,0.004272382723260249,-0.005740697297575249,0.0,0.0,0.00555186199521587,0.01775357046278354,-0.0013856911416506876,0.0,0.08392770703022297,0.0,0.0,0.12283484410174292,-0.0005557604504926173,-0.02579980963900079,0.030686527625467985,0.0,-0.005857451907380135,-0.0428636176890917,0.0,0.16783349704823344,0.0073542454663444974,-0.008076951581967902,0.0,0.0237024733248879,0.0,0.04787587418275721,0.02564122659318588,-0.007657763139424821,0.0,-0.0013864192757671236,0.20276953765439773,0.06046994647424147,0.0,0.0,-0.01659642564495225,0.17971107987392,0.0,0.0,0,-0.014210724217050217,-0.015851011811608105,0.0,-6.15075432876656e-05,0.0025541441540372863,0.0,0.06274762392313772,0,-0.00029404838969804585,0.0,-0.004906316317314477
525,1964:2016,0.34963253761900404,0.0,0.0,0.0,0.0,0,0.0,0.04113176323439742,0.0,0.0,0.0,0.0,0.0813280236991586,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005900417838026497,0.0,0.0,0.0,0.0,0.0,0.003921794810446141,-0.04038143872464607,0.0,0.0,0.002172352636561675,0.05311352075646501,0.0,0.0,0.0,0.04993140313150657,0.0,0.030491266020350325,0.016381879467769988,0.0,0.033688520751387833,0.13604670713289022,0.0,0.3963051580094914,0.018020454035625202,0.08065313415820986,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.08530110336536738,0.003454759211292095,0.0,0.0,0.0,0,0.07724614194868241,0.0,-0.009024828015004887
532RL,1964:2016,0.2308830577517304,0.0,0.0,0.0,0.0,0,0.002035929943641387,0.04372285864404423,0.0,0.0,-0.0027979913744991185,0.0,0.3179348366528884,0.0,0,0.0,-0.010537360318645633,0.0,0.0,0.14721379692695732,0.02883006753694958,0.0,0.08216717414456796,0.0,0.0,0.0,0.0,0.0,-0.023386392455834615,0.04389145454535118,0.0,0.0,-0.013552946169182189,0.0,0.16828214545730014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290075229101591,0.0,0.0,0.0,0.09605470791931067,0.05119724669472665,0.005001394693398369,0.0,0.0,0,0.0,0.0,0.0,-0.009278267082585468,0.06230988495085575,-0.014429503605106838,-0.008323409640950855,0,0.0,0.0,0.0
5411,1964:2016,0.19307485080801162,0.0,0.0,0.0,0.0,0,0.2248789680852003,0.0,0.0,0.0,0.0,0.0,0.0,0.048886599036026324,0,0.007330041822800371,-0.003188703639002947,0.0,0.0,-0.09349497990488873,0.045380346093545944,0.0,0.01956414345365305,0.0,0.0,0.0,0.0030456142019632177,0.0,0.0,0.01145625292487881,0.0,0.0,-0.06262561510321243,0.020468275509437556,0.0,0.0,0.0058876037749364925,0.0,0.05110083227951871,0.0,0.0,0.0,-0.0055581106892808,0.0,0.0,-0.03117441392727028,0.003118960110984777,0.0,0.0,0.0,0.01596063265905661,0.0,0.0,0,0.0,0.0,0.060333181467598376,0.0,0.025540636911381427,0.15834080276597817,0.0,0,0.0,0.0,0.0
5412OP,1964:2016,0.1444340827845897,-0.0009418926644244347,0.0,0.0,0.0,0,-0.01811059082255644,-0.0012986828905964332,-0.04015312196341306,0.0,0.0,0.0,0.013546235151420354,0.0,0,0.0,0.012773093923386948,-0.001851090596676952,0.0,-0.0032022844882032995,0.13065976209567684,0.0,-0.049927959985592796,-0.027426576958252832,0.0,0.0,0.009087314618523844,0.0,0.0,0.0,0.0,0.0,0.0,0.16176358632726504,-0.003362439572811127,0.0,-0.015714330927414057,0.0,0.06565968806927022,0.0,0.0049716669948122625,0.0,0.0,0.0,-0.0017186499862379622,-0.018016629140166676,0.0,0.0,-0.15152516859958615,0.0,-0.00641579774305292,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.0005252127750561788,0.0237699068105059,0.0,0,0.0,0.0,-0.33895335228464735
5415,1964:2016,0.22799889268150017,0.0,0.0,0.0,0.0,0,0.0508353333937097,0.03723195812199266,0.0,0.0,0.0,0.0,0.14336502415494684,0.02025215255256692,0,0.005768838578759276,0.0,0.0,0.0,0.0,-0.1252961629217836,-0.04505090112376503,0.0,0.0,0.0,0.0,0.0,-0.029651591984125293,0.0,0.0,0.0,0.08228176725160215,0.017051773845340335,0.0,0.0,0.0033591573054973897,0.0,0.0,0.13122270760290763,0.0,0.11104733453077431,0.03781071487325349,0.0,0.0,0.0,0.0,0.0,0.0,0.07536862600105922,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.12445563037470997,0.0,0.0,0.0,0,0.0,0.0,0.0
55,1964:2016,0.2004180877034951,-0.01510843209505115,0.0,0.05970978930938096,0.0,0,0.13366636580564253,-0.010965749520252196,0.0,0.0,0.0,0.0,-0.003593328737599008,-0.00019142787684412566,0,0.11271789832629595,-0.02690194014510418,-0.018047715039982787,0.0,0.1840471337587316,0.1313654096518976,0.0,0.0021002224279879447,0.0005586650728235418,0.0,0.0,0.0,0.0028135006345505094,-0.006919403661598718,0.12886976228175662,0.0071820787204707635,0.0,-0.015257715302355151,0.0,-0.003997235061659803,0.0,-0.002841333121196178,-0.010376144900108894,-0.0031564638558016643,0.0019207300609862647,0.10906309479367142,0.0,0.011242702024950906,0.0,0.0005834435631112277,-0.013877986245514718,-0.12946554634939222,-0.0008227006317331242,0.0,0.0001384034348289352,0.03045087497327393,0.0,0.0,0,-0.004685666985236683,0.0,0.0058544480760173035,-0.11515390090812927,-0.012284354260402032,0.0,-0.0004963837690415427,0,0.0,0.0,0.0
561,1964:2016,0.17818903755736312,0.0,0.0,0.0,0.0,0,0.056548798077516435,0.0,0.0,0.0,0.0,0.0,0.0024793194564758925,-0.005424749527581677,0,-0.19490283548966797,0.0,0.0,0.0,-0.02454471237519209,-0.024845712358865263,0.0,-0.07666783891112558,0.0,0.0,0.0,-0.008168689400901622,0.12215440853170177,-0.020418068537345308,0.03597882926059525,0.1284300593566571,0.009919491727157958,0.0,0.0,0.07056626530018599,-0.0015325110692244312,0.0,0.0,0.021385889062110117,0.0,0.0,0.0,-0.01432696753497577,0.0,-0.024313953195222365,-0.011088291579242208,-0.016827416939163644,0.0,-0.047478150289792284,0.0,0.33366766069674386,0.0,0.0,0,0.0,0.0,0.13387035597031474,0.044398798527221346,0.0,0.011451832478132725,0.0,0,0.0,0.0,0.0
562,1964:2016,0.12381322551672383,0.0,0.0,0.0,0.0017743639867095389,0,0.0006557003978420708,0.005567891565383291,0.0,0.0,0.0,0.02507492565661585,-0.022288741685062376,-0.010655880581199855,0,0.0037953371510786177,-0.009219205630648191,0.0,-0.0005748143832608047,-0.24695229735983987,-0.008489764063741289,0.0,-0.009702491359068798,-0.012499099808041328,0.0,0.0,-0.0020779978770476123,0.2541921241293194,0.0,0.01083432982477667,0.008799849828174213,0.08832497774239849,-0.006800064336660222,0.5152741785401402,0.0,-0.003148505101781086,-0.0025879448423018823,0.0,0.032419105309032206,0.0,-0.00025697929017684046,0.0,0.0,0.0,0.0,0.019916673557520994,-0.007367219219650079,0.0,-0.001180994733156662,0.0,0.014116461350839602,0.0,0.0,0,0.0,0.0,0.001203820581349852,-0.008701637555840868,-0.02394958899031937,0.0,0.0,0,0.0,0.0,0.0006955999594468337
61,1964:2016,0.11575001622551473,0.0,0.0,0.0,-0.022710617800238985,0,0.005964884424910826,-0.00014010378543068383,0.0,0.0,-0.03811712370030751,0.0,0.0021487529730904696,0.004948865605425512,0,0.03441356809396819,0.002268024749750466,0.0988169844131664,-0.011694066529899703,0.011102351869932667,0.022103519250567145,-0.002552870644163762,-0.0007658237380679378,-0.02948032733373243,0.0,0.0,-0.024981252284408693,0.029314379439567013,0.0,-0.012881489765590134,0.015363755058581476,-0.004318085124050331,0.0,0.32648695068964867,0.0,0.0,0.03519512764367853,-0.00513461057298998,-0.0003520095409041616,0.0,0.03808934361214552,0.0,0.007192343852706087,0.0,-0.0017571012358859656,0.0,0.021208752789513566,0.0,-0.0036129455558315134,0.07011051700193419,-0.0002160452609687909,0.0,0.0,0,0.0,0.00040037018074169417,-0.05485824208150354,0.0007659744690446295,0.0,0.0007206354947651134,0.0,0,0.0,0.0,0.03973563482702554
621,1964:2016,0.1397918236462916,0.0,0.0,0.0,0.0,0,0.041149185490014874,-0.0408110829803469,0.0,0.0,-0.013854797390116826,0.0,0.06630221877365092,0.0,0,-0.05390663300872659,-0.11745270996721152,0.0,0.0,0.0630640323901743,0.0,0.0019046497864151433,0.04328982070155814,-0.0039134369362398514,0.0,0.0,0.0,-0.06713781874980863,-0.0045896184913038676,0.02186528203916226,-0.11649197666185206,-0.008052621432896114,0.004865499424044364,0.0,0.04370556808839557,-0.0036066725462405393,-0.00020483580346290883,0.0,0.1587823470759446,0.0,5.981492982730607e-05,0.0,0.0,0.0,0.0003990772015908186,-0.005102845127968228,-0.000921862191474276,0.0,-0.09102969712733683,0.01699037795119426,-0.0959488941331255,0.0,0.0,0,0.002934916593909804,0.0,0.002694037907263812,-0.01909381582726181,-0.019078382354111693,0.019868615896723393,-0.015437280299875265,0,0.0,0.0,0.020444039390232767
624,1964:2016,0.18034744732697536,0.0,0.0,0.0,0.0,0,0.04677234097843257,0.0,-3.838498667893889e-06,0.02109723814607206,0.0,0.022256724974688367,0.01482843306209003,0.0,0,0.0,0.0,0.0,0.004398660557302415,0.0,0.016745256622452544,0.0,-0.045595504478361824,0.0,0.0,0.0,-0.06431454998268263,-0.07789124069499419,-0.035173629743481115,0.0,0.0,-0.013423062827252696,0.0,0.0,0.0,-0.0006712161307960615,0.009191470616813162,-0.03676652654634612,0.0,0.0,0.0,0.0,0.0,0.0,0.11454783151204369,0.0,0.20567378069682898,0.0,-0.009134940145646826,0.03917954968313826,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.018120312313148878,0.05072378970648909,0.0,0,0.0,0.0,0.06569669904752017
711AS,1964:2016,0.20774739101777243,0.0,0.0,0.0,0.0,0,0.01673439967686235,0.13395030085182838,0.0,0.0,0.10379488079711728,0.0009794344459723562,0.0,-0.0629682647089613,0,0.0,0.0057045708482082085,-0.05880348016908266,0.0,0.0,0.04741265712415471,0.0,0.0,0.0,0.0,0.0,0.03129648474546579,0.11514667521032815,0.0,-0.01839475023530727,0.0,0.0,0.0,0.0,0.0,0.0,0.024921343438495877,0.0,0.0,0.0,-0.004141133969725527,0.0,0.08604601786653113,0.0,0.04327053691332157,-0.013520836627860954,-0.017382566981455863,0.0,0.39887898605805716,0.0,0.0,0.0,0.0,0,0.004602816579568441,0.0,0.0,-0.011749916318045483,0.0,0.00520267516239736,-0.04767931441510964,0,0.0,0.0,0.0
713,1964:2016,0.16446434817314215,0.03834200921843494,0.0,0.0,0.0,0,0.0014520185194673582,-0.001827821978346795,0.02960686036701656,0.06642019622263866,-0.031482979099000746,0.0,-0.004921765483882093,0.011194876989358152,0,0.004937416085830103,0.13092504007682812,-0.0014475432405779266,0.0,-0.08363133953774678,0.012501444448443023,0.0,-0.015518216778654862,0.0,0.0,0.0,-0.09738347426528847,0.06041243417837501,-0.006453008032762089,0.0,0.0,-0.003966512807488982,-0.0408694040487474,0.0,0.041706188105687304,-0.0002793633627675777,0.013087837902062083,0.0,-0.008152647045065915,0.0,0.003595166481458224,0.0,-0.0066086984328015365,0.0,0.045264552048158865,-0.015163276563672461,0.0,0.0,0.05494679933691996,0.016408784829113822,0.00035898312420596913,0.0,0.0,0,0.00766513302787397,0.057381190629296724,0.018388573720848945,0.0,0.003562053926794778,0.07560624773888026,0.0,0,0.0386841196853381,0.0,-0.09861790174850141
721,1964:2016,0.18710073825548823,0.0005397818207201376,0.0,0.0,0.043968834218935736,0,0.006758364347311167,-0.0009585771018563354,-0.74706903747304,0.013418839258306168,0.0,0.02570686668022726,0.022991126361071253,0.0,0,0.0006618853068459628,0.03981136088996991,0.10997601012737235,0.0,0.04717017427019405,0.004531801623456619,0.0,0.0,0.0,0.0,0.0,0.029117363340714405,0.1383826387245461,-0.013344620957094083,0.0,0.03512967094711589,0.0,0.0,0.0,-0.004589019115693969,-0.0020368353408925675,0.0,0.0,0.006277940931363344,0.0,0.0,0.0,0.0,0.0,0.0,-0.009686651037019843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002494135829388286,0.0,0.0,0.0,0.0,0.03472845222615549,-0.0030736993678015284,0,0.0,0.0,0.07171387425982037
81,1964:2016,0.10140347409628178,0.004448640872450437,0.04219646301390225,0.0,0.0,0,0.0007569148833125965,-0.00696138440888392,0.0,0.0,0.0,0.0,0.017688468098640442,0.0,0,0.0,-0.021139091243166732,-0.0010566877968171066,0.0,0.017620992572868577,-0.01830376967855169,-0.004650984819118795,0.0,0.00023369207910822534,0.0,-0.00037643013361892015,0.016705405051352217,-0.003516179876090175,0.0,0.02711602924096639,0.009960644722524274,0.0011659486396280352,0.0,0.38746795176246046,0.0,0.0,0.034114859602098015,0.0,0.010669538203407736,0.0,0.03550906720406869,0.0,0.0,0.0,0.0,0.0,0.025517756220509568,0.0,-0.007888728306034574,0.0,-0.0008217717997089232,0.0,0.0,0,-0.06525396946733354,0.0,0.0,-0.0020502354292308584,-0.01909173290114597,0.020747736905494966,-0.01024069658973638,0,0.0,0.000748316694169023,-0.06645138737033397
GFE,1964:2016,0.20660763752000566,0.0,0.0,0.0,0.0,0,-0.00917615286786767,0.010886962664612818,-0.0006143158908545703,0.0,0.0,0.0,0.0,0.19262680531230789,0,7.553489634354191e-05,0.0,0.0,0.0,0.0,0.008350398214491786,0.0,-0.0003261998616057823,0.014200540708285248,0.0,-0.03471143635588265,0.0,0.3985324981222056,-0.1848228393350117,0.06841973944385937,-0.002614353526366782,0.06752065736884715,-0.006394342262281013,0.0,0.0,0.0,0.0,0.0,0.018360037744314963,-0.0038109204786665307,0.0,0.0,0.023681286351578273,0.0,0.008421659208328477,0.0,0.006325460957759377,-0.06228638641805942,0.0,0.02201168201189506,0.03736179593288892,0.0,0.0,0,0.0,0.0,-0.0028761233207327207,0.033367138414968196,-0.020188407079059622,0.0,0.0,0,0.0,0.0,0.00063563313554315
GSLE,1964:2016,0.11184501258297572,0.0,0.0,0.0,0.0,0,0.0360956938697101,-0.0032674281529205687,0.0,0.00035962852653604834,0.0027227119494722613,0.0,0.0011860887747578222,0.0010236669289647728,0,-0.0013887564329287184,0.0,0.0,0.0,-0.011150456181141587,0.0678478557894605,0.0,-0.00894372492219528,0.012178606546496577,0.0,0.0,0.0,0.15522962934400772,0.0,0.0,0.0,0.0,0.015965251629219742,0.0,0.0,0.04626880716047845,0.0,0.0,0.011812925625305911,-0.07899153887028744,-0.11519962495690156,0.0,0.0,0.0,0.007134402472087567,0.0,0.023009389595705934,-0.013902576279940246,0.0,0.0,-0.005878443967201222,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.01920668980342703,0.0,0.005084607314015002,0,0.0,0.0,6.619488559157602e-05
